run_id,study,model_key,dataset_key,seed,adapter_rank,training_epochs,label_span,available_rows,distinct_rows,measured_rows,row_sampling,row_sample_seed,r_star_bits_per_value,r_star_bracketed,reference_bits_saved_per_token,train_response_tokens,base_codelength_bits_per_token,fisher_effective_rank,fisher_logdet,fisher_trace,hidden_effective_rank,margin_deficit_bits,residual_effective_rank,surprisal_variance_bits2,surprise_weighted_hidden_logdet,unit_gain_ntk_cost,angular_correction_channel_bits,angular_correction_energy_rank90,angular_correction_logdet,angular_correction_rd90_bits,centered_angular_correction_logdet,centered_angular_correction_rd90_bits,centered_correction_rd90_bits,correction_channel_bits,correction_energy_rank90,correction_rd90_bits,dataset_centered_correction_log_volume,dataset_correction_log_volume,dataset_fisher_log_volume,dataset_raw_correction_log_volume,trace_normalized_correction_logdet,coherent_correction_energy,coherent_energy_over_entropy,correction_information_bits,coherent_fraction,correction_coverage_fraction,correction_intrinsic_dimension,correction_predictable_fraction,nearest_neighbour_cosine,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,text_cross_row_redundancy,base_head_error_alignment,base_head_hidden_alignment,total_correction_channel_bits,within_between_energy_ratio,within_example_channel_bits,lora_correction_channel_bits,lora_correction_effective_rank,lora_layer_energy_centroid,lora_layer_energy_entropy
arm-e__mistral-7b-base__all-linear-r16__s33__c421cc8c6c,arm_e,mistral_7b_base,arm_e,33,16,16,all,2000,2000,256,uniform,271828,0.7092065970282084,True,0.5495001906477497,47217.0,0.9993176420684904,75.46085761263758,316.4576119578563,1269.5347907959342,26.349312633851632,0.7067055263905786,23.912632866130274,0.12242580474812693,0.8157194962025668,0.13374710429018757,1.754843958792771,135,123.4190271761444,277.6893119241888,137.6888954801096,309.1441827768049,295.4350183897667,1.7486940364889165,128,265.19205988044126,438.42297109770715,405.8547826713163,2132.6891980908495,395.5234037459028,120.64513704087764,215.9868285726994,172.0655065217796,87.02707045812178,0.1743865520006858,0.07954089093539139,26.898827649261406,0.013044774976703533,0.47372308582086453,-0.38459558125060245,0.03572067985952772,-0.19295858728450324,0.42547888299099934,0.0006357431792264872,0.13592658546618755,12.743371126991555,30.072336627068808,12.749250277356659,1.7249611468601644,64.24644656527686,0.27978351191432876,0.8784928750908636
arm-e__mistral-7b-base__all-linear-r16__s44__b41e071a78,arm_e,mistral_7b_base,arm_e,44,16,16,all,2000,2000,256,uniform,271828,0.7114301234719005,True,0.5657787744729905,50219.0,1.0028161181835458,74.4617240752832,321.5319189101348,1302.4594178525101,24.969769055813366,0.7120400065323338,24.888048686112626,0.13900042535333593,0.8143628571930652,0.1379341660978206,1.755701746183283,137,124.70766730254353,281.3132701551371,139.7104614850475,313.8935517742776,299.4946141944655,1.7435653107809528,129,267.162752165854,443.28559976934616,409.3771751228199,2143.067506930873,396.78018296815935,120.68796093197568,232.29400630134637,183.0159755900866,87.05796136578114,0.17966356358590307,0.07996622894099642,32.34852254486573,-0.00831482068313405,0.4602845711594067,-0.3918147424474897,0.11979503797991566,-0.22418861730914505,0.42217837905549294,0.0006381723321086309,0.13590662130208933,12.747723159800502,30.14009783177154,12.754495822881623,1.729652862142785,64.50038985468957,0.2785723683562097,0.8774400633165119
arm-e__mistral-7b-base__all-linear-r16__s55__532d36281e,arm_e,mistral_7b_base,arm_e,55,16,16,all,2000,1999,256,uniform,271828,0.6976847848604091,True,0.5518267938148868,49054.0,0.9673654040088877,72.50877763535847,314.3852132492981,1274.507520012035,28.21062658556004,0.6763394228182733,24.534278706797338,0.22373786003125237,0.817323403449933,0.13844750175693382,1.7576104753697572,138,125.13643631944771,282.4580979853733,139.6962832481251,313.86361154221714,291.5182107386454,1.7422472339847712,126,261.66412053153,443.2653421084924,410.4517950203028,2129.2158719370664,392.2738510465742,119.47623259272898,214.16246972447686,169.95727608465427,86.18388413281322,0.17443201864390023,0.08211391753239164,34.00477844976195,-0.01601384733284883,0.4557070778014074,-0.5575393386183668,0.03687443228047402,0.10507010219843543,0.4255183363426934,0.0006054988298791819,0.13644823577107465,12.72321344010667,30.23906854467501,12.728631686299101,1.6898634880144856,41.34041793639193,0.26291080630395974,0.863476695836929
arm-e__mistral-7b-base__all-linear-r16__s66__65791005e9,arm_e,mistral_7b_base,arm_e,66,16,16,all,2000,2000,256,uniform,271828,0.7202767714647595,True,0.5166540362878052,45432.0,0.985239070490934,78.51367822554326,319.18076627906737,1269.2255266589134,27.45733771306209,0.7002691448433325,24.517886808166526,0.10865314680526211,0.8166870097144966,0.1343960552948163,1.7656453855059668,137,125.6291271885803,282.2646784711887,138.39248316965174,310.32040559191364,296.6491641414991,1.754872480465167,130,268.8247043305753,439.73499863840425,410.632777577075,2138.4771958502038,398.80926457094336,121.84293023534435,201.11665354177703,163.27585093939737,87.89109560895562,0.15910070579874644,0.09249239127750755,27.082786141116113,0.017205579351227573,0.45775485633783086,-0.4926222683364301,0.06545268029472234,-0.16874348492878097,0.42239358420727946,0.0006117023842751756,0.1339496163178443,12.753808506706182,29.92180366650941,12.75789623259322,1.731061006470916,64.5003294131933,0.2653466439375406,0.8665915514206312
div-1200__mistral-7b-base__lever-div-1200__all-linear-r16__s11__b0a1609403,div_1200,mistral_7b_base,lever_div_1200,11,16,4,all,8000,7949,256,uniform,271828,0.6929638965469735,True,0.5860252189404618,48997.0,0.984112971345894,79.78252051016788,321.36477820246824,1268.8506327702194,26.800086976415013,0.694358475448098,24.68753448232531,0.11950789774674969,0.8159949616471833,0.1266002442443742,1.763004186860325,138,125.9148487854091,284.0399627886825,139.41120968271917,313.3941136258508,299.8140898904719,1.7550477180990085,131,271.23345050889986,744.9727935584277,708.2170061691675,2494.634126957668,692.7454530611768,122.75802251266431,206.21736099171784,162.75854518347373,88.55119515417827,0.16512132591947742,0.08872639525294015,31.839073575518352,0.012238862050304222,0.45554597059763446,-0.4825727734701264,0.10764923845721963,0.1471863763663748,0.4424633302546923,0.0006406721809227856,0.13495090664696954,12.784193208922284,30.590500020025836,12.788392076683333,1.7493370212226773,72.27011245161907,0.2850557087748319,0.8822663992941396
div-1200__mistral-7b-base__lever-div-1200__all-linear-r16__s22__04d33c011e,div_1200,mistral_7b_base,lever_div_1200,22,16,4,all,8000,7943,256,uniform,271828,0.7278900125391934,True,0.5859489212747564,48183.0,1.0110630189301446,72.82257590457618,316.1836376039014,1291.039413967813,26.05311336136368,0.7243121229112148,24.16230723367928,0.1302449413056811,0.816062676319429,0.13831036133728586,1.7567290434796319,134,123.46921099729629,276.2313624631225,137.42530636884874,307.1726019650645,292.92320372174936,1.7443955068949073,126,262.12359058177344,737.056324396444,698.4224576452668,2486.6163762426113,681.2276629087605,119.30447656613757,221.63067021084387,178.66692545296067,86.05998834891011,0.17242225546663545,0.08160265958707004,28.470392391429613,0.04758312308523538,0.47160714820902566,-0.05402938658668182,0.058413293782614666,-5.831842294916167,0.4362054880099957,0.0006244492394800394,0.13494271466863197,12.68335484980474,29.905590917762908,12.691200643389642,1.7374126441077755,64.99543826926856,0.27901149184736973,0.8779243776326987
div-1200__mistral-7b-base__lever-div-1200__all-linear-r16__s33__603d726908,div_1200,mistral_7b_base,lever_div_1200,33,16,4,all,8000,7961,256,uniform,271828,0.7365354425887052,True,0.5857516726880235,47217.0,0.9988540084450506,73.59813115239525,313.6772269713531,1253.9027931746507,26.89818599610113,0.7133326053153723,24.205302541678364,0.11041065379993176,0.8075065359348994,0.12608535181719555,1.7531587256254453,134,123.49889275532593,276.3483172933403,138.20341429619043,308.6946287812732,296.11990730772004,1.7430642513952717,128,264.211476238731,739.6568779880387,699.2053183588043,2482.2829228804894,684.4655611607119,120.1836316567639,222.71787740766115,178.0516504755135,86.69416469361956,0.1792327098415748,0.07753354987652379,30.67789111027119,0.01757279037258208,0.4729074911037146,-0.07580052563109535,0.05465828646363936,-2.2208420910862468,0.44805019028359416,0.0006516937501303049,0.13187960550304437,12.689484255501126,30.674946347243772,12.694603514255682,1.7283171521647436,64.87270724749467,0.2748891288513565,0.8738680975700744
div-1200__mistral-7b-base__lever-div-1200__all-linear-r16__s44__d072dfe3f3,div_1200,mistral_7b_base,lever_div_1200,44,16,4,all,8000,7947,256,uniform,271828,0.6775438117808184,True,0.5987025425121892,50219.0,0.9551220525754616,79.53480082752338,318.6632404026597,1249.3566910002967,25.99215975752708,0.6676105642109178,25.252005192077206,0.08772880765499091,0.8132627059222722,0.1233429406356746,1.7621531412956621,138,125.86289235646697,283.69127955601084,139.89008781835963,314.1443878272779,300.7225180058717,1.7540321986595897,130,271.09706252736567,745.824255313158,707.6996057312929,2490.881193938094,692.6766627195125,122.71406539725554,208.22203840103703,167.1069594411908,88.51948679797226,0.17012194432906289,0.08737920531892512,29.656679966830612,0.010626109661190708,0.45595395719226606,-0.4797817214892043,0.07613287748036289,0.06249460969971187,0.43499439143195195,0.0006158328603078319,0.13056376340760822,12.797968128350156,30.100253914626116,12.801918344250726,1.7345878815127487,69.5124524642433,0.2765390737897311,0.8760786115278724
div-1200__mistral-7b-base__lever-div-1200__all-linear-r16__s55__448b2a857f,div_1200,mistral_7b_base,lever_div_1200,55,16,4,all,8000,7945,256,uniform,271828,0.7176510535851433,True,0.5871609230932362,49054.0,0.9341803230345249,81.87328352238643,310.40825943613197,1187.043114881169,27.72355674682418,0.6664147324627265,24.798365694784863,0.09339430206769729,0.8130738845877532,0.12444022946126343,1.7653101457473221,138,126.226859196091,284.40134361767923,139.78492185729928,313.8760628287363,297.89173117562814,1.7606137038841378,129,270.0774275881596,745.3910501696248,708.5125030007493,2475.877487012145,691.4931185264985,123.2472250439195,188.67331029806985,158.99038448051567,88.90408018709437,0.1648334848457496,0.09171226686954964,30.64199686555614,0.004398564998277066,0.4535233548582158,-0.7044636507477235,0.07033825745852822,0.06591465867327423,0.4539277607054064,0.0006269017186509688,0.13113207015509762,12.768007227866448,30.894283010141486,12.768469069551234,1.747289652004696,71.58756105277303,0.28507259285279263,0.883219514155147
div-1200__mistral-7b-base__lever-div-1200__all-linear-r16__s66__d6b07aa42e,div_1200,mistral_7b_base,lever_div_1200,66,16,4,all,8000,7933,256,uniform,271828,0.7224952340462681,True,0.5443285511416089,45432.0,0.9782212721183896,69.63649361198203,313.68575469367477,1286.0789001731682,26.225513734251113,0.6935731145786121,24.708313188900235,0.10313937774094002,0.8126086858807934,0.13858103857824128,1.7530398055361553,134,122.9893711082252,275.078120284565,137.66645086738288,307.51108135175474,292.64051564394356,1.7357045391453751,126,259.9465357148644,737.3091688894094,696.7514572195344,2481.8324640600117,678.1089127425015,118.21888146094619,232.38573724039972,186.10369325590204,85.27689701157365,0.1795686545551607,0.07751474114232704,30.069959698674555,0.007905262947277336,0.47371391781226846,-0.4296273282136184,0.10903752669254917,-0.1148140646060201,0.4420244861568834,0.0006332363716005822,0.13398203007455156,12.634224203537986,29.751908248589707,12.643265888237384,1.7335362090891953,63.8777945138976,0.2741310221097925,0.8729637104405529
div-3600__mistral-7b-base__lever-div-3600__all-linear-r16__s11__4eb5ba735a,div_3600,mistral_7b_base,lever_div_3600,11,16,4,all,8000,7985,256,uniform,271828,0.7156987809680153,True,0.5909148944701066,48997.0,0.9855369233617596,74.91939036589237,316.17503458100197,1267.2255295784885,29.091504909513446,0.6960553360335967,24.447058528326135,0.10322817998112387,0.8119276897774208,0.12826262440488517,1.751360074929862,135,123.7463567921971,278.0476313420129,137.6206948013259,308.57058778956844,296.3099164778252,1.7404420236823273,129,265.775267477165,739.4900629519896,701.311861802898,2481.1297894630525,686.4413998849448,120.20545788911227,216.96538514923773,171.8864542099171,86.7099089922047,0.1711560320039575,0.08318531583064757,36.543052759230896,-0.006201327883350816,0.46144049112473406,-0.3671714092612322,-0.004083471725114567,-0.2036925615637648,0.42831817481116075,0.0006353830185590527,0.1360634195981965,12.745500945817296,30.266572395836203,12.752289027061467,1.7261023635973956,63.60546861901222,0.27214953744970094,0.8724164114796039
div-3600__mistral-7b-base__lever-div-3600__all-linear-r16__s22__d5349d0a17,div_3600,mistral_7b_base,lever_div_3600,22,16,4,all,8000,7985,256,uniform,271828,0.7422418527316524,True,0.5895882995284067,48183.0,1.0140283039654605,76.99626119116928,318.0227697544938,1271.6559819363506,25.599118846031324,0.7239033015212044,25.273389880376808,0.1374908139940797,0.8197735330367764,0.14256661932938094,1.7609190687302232,137,125.41122495979846,282.1608685080161,139.5422759241264,312.9315255681033,295.6653018266417,1.7506068747486445,128,265.9468273669945,745.4978639474785,706.9188878760488,2488.7483532897268,687.384781054544,121.4680111364871,213.12759932046814,171.3473170177781,87.62064864662767,0.17100848185295014,0.08604495718543713,27.569853628003294,-0.009366848050794019,0.4637146612468146,-0.4954289419568823,0.07403398715414122,0.042476991806897214,0.4310039306656357,0.0006635958009007932,0.13456179591034056,12.7831513596953,30.451108439694792,12.789028388371728,1.7429391207688685,66.70598067733931,0.270081564109219,0.8706511347986342
div-3600__mistral-7b-base__lever-div-3600__all-linear-r16__s33__db34e83151,div_3600,mistral_7b_base,lever_div_3600,33,16,4,all,8000,7986,256,uniform,271828,0.74669716015408,True,0.6012631477159153,47217.0,0.9554345641518012,75.73214200264623,307.28402530690346,1194.173964417908,26.699352173622906,0.6728565254015848,24.533531492966468,0.09500906682554695,0.8153588827217644,0.14300694285060497,1.7568538266632903,135,123.98961757054724,278.7153055533565,138.19867358753118,309.94403295778045,297.9797367447631,1.7486983423399634,129,267.1670410201668,741.6709477682731,702.6143035873058,2475.1072908611804,688.5852180718907,120.76456699639066,204.71724430527883,164.77823399681805,87.1132209603979,0.1733080164578805,0.08145182252167453,34.41647967363589,0.015600975504655001,0.4598672943098208,-0.3564501847971131,0.04397208076445902,-0.005787750818745074,0.43288925214548424,0.0006266079945056633,0.13597454029367767,12.672909899164488,30.718195101287403,12.67583739821384,1.738687784006875,71.8883535547053,0.28266459532179056,0.880359497581939
div-3600__mistral-7b-base__lever-div-3600__all-linear-r16__s44__237d00f630,div_3600,mistral_7b_base,lever_div_3600,44,16,4,all,8000,7983,256,uniform,271828,0.7647127006455241,True,0.5948042197000204,50219.0,1.0132527123205364,77.30981892340823,321.5564089786951,1287.9175849997364,28.278160638093862,0.7177628516219556,24.822209389528698,0.10064231307883953,0.8104693204856388,0.13702376645501416,1.7604289388623864,135,124.82883969117535,279.3927542801915,138.64732234010853,309.67052571270756,298.19618325810507,1.7496683416008076,129,267.99374520845686,741.5283422335212,703.6740142622716,2494.9669320142702,689.8674740676561,121.86690734531928,218.68459485590458,170.4226693096614,87.90839143778345,0.16891216720495522,0.08550446570415107,28.27599457103954,0.011721618152531366,0.46419625706748036,-0.3713552571545074,0.12244150871115995,-0.23738649356431843,0.43325523249414244,0.0006365498905100077,0.1316651016864232,12.765379784392325,30.358797027187435,12.77031907052463,1.7283472565651568,64.21927680298649,0.2723911300015696,0.8722922455171922
div-3600__mistral-7b-base__lever-div-3600__all-linear-r16__s55__e635eeda2e,div_3600,mistral_7b_base,lever_div_3600,55,16,4,all,8000,7982,256,uniform,271828,0.741110828951121,True,0.5989923598689005,49054.0,1.0357653688406572,77.70643873827491,324.9914089416548,1337.6145551047953,27.961991923647282,0.7378554954775609,24.88939351509377,0.4471385766618605,0.8247011832973674,0.13736206419844338,1.760899854138494,138,125.76344256425205,284.0502926220014,139.9871728014827,314.8005390898586,293.0204317073748,1.7569034092109246,127,264.84268595842906,747.6569755725673,709.1094648276562,2500.4855554742285,685.9108441118353,120.92487210179348,214.31658104317404,167.66462115500738,87.22885665069481,0.17079641764838646,0.0858994350134446,34.781999997731745,-0.0005164577723506536,0.4545219772600705,-0.661484880691905,0.018758586772447638,0.11200773949235365,0.4392458758837392,0.0006381493678269891,0.12912356784437562,12.826679727438556,30.19933531430908,12.830522097007222,1.5186223094104587,19.243131139750478,0.23465255618467248,0.8383318636192902
div-3600__mistral-7b-base__lever-div-3600__all-linear-r16__s66__ea93f6258a,div_3600,mistral_7b_base,lever_div_3600,66,16,4,all,8000,7978,256,uniform,271828,0.7625598470658237,True,0.5602530266868323,45432.0,1.033607049495913,73.36021544605936,322.2932914487093,1334.4603221346474,29.59749615154481,0.7319127374794334,24.377733177561865,0.11502311864926223,0.8128343264431845,0.14287475607906558,1.7578075667611417,135,124.1026538806221,277.37973067860594,138.010636484354,307.8045798370151,291.69044893165557,1.7444513586877504,126,261.6453510031121,738.4950254394059,700.4070593927111,2487.5364564336405,681.263929269618,119.81521714578895,226.5862768664242,176.01766923208382,86.428409799632,0.17033108222727658,0.08267115478904191,31.12957415975106,0.00495020017507497,0.470052953288725,-0.39664260226948206,0.11124398801988655,-0.3168453929494315,0.43545440226807375,0.0006309209087753698,0.13562827907790503,12.776762526047374,30.173883225562296,12.786331622330346,1.7258759251929752,61.405658623984905,0.2704810468917193,0.8705477377802863
div-400__mistral-7b-base__lever-div-400__all-linear-r16__s11__8fcc168722,div_400,mistral_7b_base,lever_div_400,11,16,4,all,8000,7855,256,uniform,271828,0.6732529896982821,True,0.569832359763042,48997.0,0.9953660444589332,75.66360208914529,319.0015490720927,1288.3003029633433,28.90539190158119,0.7035523075610399,25.002837231080893,0.12019291651808042,0.8094909656031197,0.13232491676211794,1.760654686018586,134,125.02527789188242,278.97567183663296,138.84361712456894,309.2435023601467,294.88145653192703,1.7475728408524596,127,264.89550087968047,737.2945290258855,699.5261286767525,2486.7472223468194,682.3158116745703,120.92707212537417,217.42167701710582,173.39967086610608,87.23044363224966,0.16934827719186837,0.08562167634859111,31.629803585859154,0.003743172373564918,0.4616983179893993,-0.38170623203585974,0.045160820629279404,0.20171253113585477,0.4618006966981273,0.000641653986396113,0.1340228565537528,12.758735051056764,30.321889234379526,12.76435082949791,1.7331314747407651,65.31361920152632,0.27959968468217633,0.8784621842230371
